Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Microsoft.Kinect.Fakes,ShimColorImagePoint,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimColorImagePoint.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 141.
Long Statement,Microsoft.Kinect.Fakes,ShimColorImageStream,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimColorImageStream.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 140.
Long Statement,Microsoft.Kinect.Fakes,ShimColorImageStream,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimColorImageStream.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 142.
Long Statement,Microsoft.Kinect.Fakes,ShimDepthImageFrame,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimDepthImageFrame.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 139.
Long Statement,Microsoft.Kinect.Fakes,ShimDepthImageFrame,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimDepthImageFrame.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 141.
Long Statement,Microsoft.Kinect.Fakes,ShimDepthImageFrame,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,Bind,The length of the statement  "	mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimRuntime.Bind<mk::Microsoft.Kinect.DepthImageFrame' global::Microsoft.Kinect.Fakes.ShimDepthImageFrame' global::System.IDisposable> (this' target); " is 200.
Long Statement,Microsoft.Kinect.Fakes,ShimDepthImageFrameReadyEventArgs,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimDepthImageFrameReadyEventArgs.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 153.
Long Statement,Microsoft.Kinect.Fakes,ShimDepthImageFrameReadyEventArgs,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimDepthImageFrameReadyEventArgs.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 155.
Long Statement,Microsoft.Kinect.Fakes,ShimDepthImagePoint,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimDepthImagePoint.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 139.
Long Statement,Microsoft.Kinect.Fakes,ShimDepthImagePoint,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimDepthImagePoint.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 141.
Long Statement,Microsoft.Kinect.Fakes,ShimDepthImageStream,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimDepthImageStream.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 140.
Long Statement,Microsoft.Kinect.Fakes,ShimDepthImageStream,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimDepthImageStream.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 142.
Long Statement,Microsoft.Kinect.Fakes,ShimImageFrame,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimImageFrame.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 134.
Long Statement,Microsoft.Kinect.Fakes,ShimImageFrame,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimImageFrame.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 136.
Long Statement,Microsoft.Kinect.Fakes,ShimImageFrame,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,Bind,The length of the statement  "	mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimRuntime.Bind<mk::Microsoft.Kinect.ImageFrame' global::Microsoft.Kinect.Fakes.ShimImageFrame' global::System.IDisposable> (this' target); " is 190.
Long Statement,Microsoft.Kinect.Fakes,ShimImageStream,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimImageStream.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 135.
Long Statement,Microsoft.Kinect.Fakes,ShimImageStream,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimImageStream.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 137.
Long Statement,Microsoft.Kinect.Fakes,ShimJoint,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimJoint.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 129.
Long Statement,Microsoft.Kinect.Fakes,ShimJoint,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimJoint.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 131.
Long Statement,Microsoft.Kinect.Fakes,ShimJointCollection,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimJointCollection.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 139.
Long Statement,Microsoft.Kinect.Fakes,ShimJointCollection,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimJointCollection.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 141.
Long Statement,Microsoft.Kinect.Fakes,ShimJointCollection,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,Bind,The length of the statement  "	mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimRuntime.Bind<mk::Microsoft.Kinect.JointCollection' global::Microsoft.Kinect.Fakes.ShimJointCollection' global::System.Collections.IEnumerable> (this' target); " is 212.
Long Statement,Microsoft.Kinect.Fakes,ShimJointCollection,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,Bind,The length of the statement  "	mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimRuntime.Bind<mk::Microsoft.Kinect.JointCollection' global::Microsoft.Kinect.Fakes.ShimJointCollection' global::System.Collections.Generic.IEnumerable<mk::Microsoft.Kinect.Joint>> (this' target); " is 248.
Long Statement,Microsoft.Kinect.Fakes,ShimKinectAudioSource,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimKinectAudioSource.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 141.
Long Statement,Microsoft.Kinect.Fakes,ShimKinectAudioSource,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimKinectAudioSource.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 143.
Long Statement,Microsoft.Kinect.Fakes,ShimKinectSensor,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimKinectSensor.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 136.
Long Statement,Microsoft.Kinect.Fakes,ShimKinectSensor,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimKinectSensor.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 138.
Long Statement,Microsoft.Kinect.Fakes,ShimKinectSensor,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,Bind,The length of the statement  "	mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimRuntime.Bind<mk::Microsoft.Kinect.KinectSensor' global::Microsoft.Kinect.Fakes.ShimKinectSensor' global::System.IDisposable> (this' target); " is 194.
Long Statement,Microsoft.Kinect.Fakes,ShimKinectSensorCollection,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimKinectSensorCollection.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 146.
Long Statement,Microsoft.Kinect.Fakes,ShimKinectSensorCollection,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimKinectSensorCollection.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 148.
Long Statement,Microsoft.Kinect.Fakes,ShimKinectSensorCollection,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,Bind,The length of the statement  "	mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimRuntime.Bind<mk::Microsoft.Kinect.KinectSensorCollection' global::Microsoft.Kinect.Fakes.ShimKinectSensorCollection' global::System.IDisposable> (this' target); " is 214.
Long Statement,Microsoft.Kinect.Fakes,ShimKinectSensorCollection,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,Bind,The length of the statement  "	mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimRuntime.Bind<mk::Microsoft.Kinect.KinectSensorCollection' global::Microsoft.Kinect.Fakes.ShimKinectSensorCollection' global::System.Collections.ICollection> (this' target); " is 226.
Long Statement,Microsoft.Kinect.Fakes,ShimKinectSensorCollection,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,Bind,The length of the statement  "	mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimRuntime.Bind<mk::Microsoft.Kinect.KinectSensorCollection' global::Microsoft.Kinect.Fakes.ShimKinectSensorCollection' global::System.Collections.IEnumerable> (this' target); " is 226.
Long Statement,Microsoft.Kinect.Fakes,ShimKinectSensorCollection,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,Bind,The length of the statement  "	mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimRuntime.Bind<mk::Microsoft.Kinect.KinectSensorCollection' global::Microsoft.Kinect.Fakes.ShimKinectSensorCollection' global::System.Collections.IList> (this' target); " is 220.
Long Statement,Microsoft.Kinect.Fakes,ShimKinectSensorCollection,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,Bind,The length of the statement  "	mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimRuntime.Bind<mk::Microsoft.Kinect.KinectSensorCollection' global::Microsoft.Kinect.Fakes.ShimKinectSensorCollection' global::System.Collections.Generic.ICollection<mk::Microsoft.Kinect.KinectSensor>> (this' target); " is 269.
Long Statement,Microsoft.Kinect.Fakes,ShimKinectSensorCollection,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,Bind,The length of the statement  "	mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimRuntime.Bind<mk::Microsoft.Kinect.KinectSensorCollection' global::Microsoft.Kinect.Fakes.ShimKinectSensorCollection' global::System.Collections.Generic.IEnumerable<mk::Microsoft.Kinect.KinectSensor>> (this' target); " is 269.
Long Statement,Microsoft.Kinect.Fakes,ShimKinectSensorCollection,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,Bind,The length of the statement  "	mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimRuntime.Bind<mk::Microsoft.Kinect.KinectSensorCollection' global::Microsoft.Kinect.Fakes.ShimKinectSensorCollection' global::System.Collections.Generic.IList<mk::Microsoft.Kinect.KinectSensor>> (this' target); " is 263.
Long Statement,Microsoft.Kinect.Fakes,ShimKinectSensorCollection,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,Bind,The length of the statement  "	mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimRuntime.Bind<mk::Microsoft.Kinect.KinectSensorCollection' global::Microsoft.Kinect.Fakes.ShimKinectSensorCollection' global::System.Collections.Generic.IReadOnlyCollection<mk::Microsoft.Kinect.KinectSensor>> (this' target); " is 277.
Long Statement,Microsoft.Kinect.Fakes,ShimKinectSensorCollection,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,Bind,The length of the statement  "	mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimRuntime.Bind<mk::Microsoft.Kinect.KinectSensorCollection' global::Microsoft.Kinect.Fakes.ShimKinectSensorCollection' global::System.Collections.Generic.IReadOnlyList<mk::Microsoft.Kinect.KinectSensor>> (this' target); " is 271.
Long Statement,Microsoft.Kinect.Fakes,ShimSkeleton,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimSkeleton.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 132.
Long Statement,Microsoft.Kinect.Fakes,ShimSkeleton,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimSkeleton.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 134.
Long Statement,Microsoft.Kinect.Fakes,ShimSkeletonFrame,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimSkeletonFrame.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 137.
Long Statement,Microsoft.Kinect.Fakes,ShimSkeletonFrame,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimSkeletonFrame.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 139.
Long Statement,Microsoft.Kinect.Fakes,ShimSkeletonFrame,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,Bind,The length of the statement  "	mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimRuntime.Bind<mk::Microsoft.Kinect.SkeletonFrame' global::Microsoft.Kinect.Fakes.ShimSkeletonFrame' global::System.IDisposable> (this' target); " is 196.
Long Statement,Microsoft.Kinect.Fakes,ShimSkeletonFrameReadyEventArgs,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimSkeletonFrameReadyEventArgs.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 151.
Long Statement,Microsoft.Kinect.Fakes,ShimSkeletonFrameReadyEventArgs,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimSkeletonFrameReadyEventArgs.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 153.
Long Statement,Microsoft.Kinect.Fakes,ShimSkeletonPoint,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimSkeletonPoint.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 137.
Long Statement,Microsoft.Kinect.Fakes,ShimSkeletonPoint,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimSkeletonPoint.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 139.
Long Statement,Microsoft.Kinect.Fakes,ShimSkeletonStream,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimSkeletonStream.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 138.
Long Statement,Microsoft.Kinect.Fakes,ShimSkeletonStream,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimSkeletonStream.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 140.
Long Statement,Microsoft.Kinect.Fakes,ShimSoundSourceAngleChangedEventArgs,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimSoundSourceAngleChangedEventArgs.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 156.
Long Statement,Microsoft.Kinect.Fakes,ShimSoundSourceAngleChangedEventArgs,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimSoundSourceAngleChangedEventArgs.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 158.
Long Statement,Microsoft.Kinect.Fakes,ShimStatusChangedEventArgs,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimStatusChangedEventArgs.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 146.
Long Statement,Microsoft.Kinect.Fakes,ShimStatusChangedEventArgs,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimStatusChangedEventArgs.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 148.
Long Statement,Microsoft.Kinect.Fakes,ShimTransformSmoothParameters,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsCurrent,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimTransformSmoothParameters.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.CurrentProxy; " is 149.
Long Statement,Microsoft.Kinect.Fakes,ShimTransformSmoothParameters,C:\repos\babb517_Robotic-Arm-Controller\RobotArmControl\ArmController\obj\Debug\Fakes\mk\f.cs,BehaveAsNotImplemented,The length of the statement  "	global::Microsoft.Kinect.Fakes.ShimTransformSmoothParameters.Behavior = mqttf::Microsoft.QualityTools.Testing.Fakes.Shims.ShimBehaviors.NotImplemented; " is 151.
