Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,JTL.TAX1040.Admin.DataAccess,TAX1040UserAdminDB,C:\repos\vivekkumarm_Tax1040EZ\POC\Admin\Code\TAX1040_Admin_Build\JTL.TAX1040.Admin.DataAccess\TAX1040UserAdminModel.Context.cs,usp_user_admin_persist,The method has 6 parameters.
Long Statement,JTL.TAX1040.Admin.DataAccess,TAX1040UserAdminDB,C:\repos\vivekkumarm_Tax1040EZ\POC\Admin\Code\TAX1040_Admin_Build\JTL.TAX1040.Admin.DataAccess\TAX1040UserAdminModel.Context.cs,usp_is_user_admin_exists,The length of the statement  "	var usernameParameter = username != null ? new ObjectParameter ("username"' username) : new ObjectParameter ("username"' typeof(string)); " is 137.
Long Statement,JTL.TAX1040.Admin.DataAccess,TAX1040UserAdminDB,C:\repos\vivekkumarm_Tax1040EZ\POC\Admin\Code\TAX1040_Admin_Build\JTL.TAX1040.Admin.DataAccess\TAX1040UserAdminModel.Context.cs,usp_is_user_admin_exists,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<Nullable<int>> ("usp_is_user_admin_exists"' usernameParameter); " is 130.
Long Statement,JTL.TAX1040.Admin.DataAccess,TAX1040UserAdminDB,C:\repos\vivekkumarm_Tax1040EZ\POC\Admin\Code\TAX1040_Admin_Build\JTL.TAX1040.Admin.DataAccess\TAX1040UserAdminModel.Context.cs,usp_user_admin_delete,The length of the statement  "	var user_admin_idParameter = user_admin_id.HasValue ? new ObjectParameter ("user_admin_id"' user_admin_id) : new ObjectParameter ("user_admin_id"' typeof(long)); " is 161.
Long Statement,JTL.TAX1040.Admin.DataAccess,TAX1040UserAdminDB,C:\repos\vivekkumarm_Tax1040EZ\POC\Admin\Code\TAX1040_Admin_Build\JTL.TAX1040.Admin.DataAccess\TAX1040UserAdminModel.Context.cs,usp_user_admin_password_update,The length of the statement  "	var user_admin_idParameter = user_admin_id.HasValue ? new ObjectParameter ("user_admin_id"' user_admin_id) : new ObjectParameter ("user_admin_id"' typeof(long)); " is 161.
Long Statement,JTL.TAX1040.Admin.DataAccess,TAX1040UserAdminDB,C:\repos\vivekkumarm_Tax1040EZ\POC\Admin\Code\TAX1040_Admin_Build\JTL.TAX1040.Admin.DataAccess\TAX1040UserAdminModel.Context.cs,usp_user_admin_password_update,The length of the statement  "	var passwordParameter = password != null ? new ObjectParameter ("password"' password) : new ObjectParameter ("password"' typeof(string)); " is 137.
Long Statement,JTL.TAX1040.Admin.DataAccess,TAX1040UserAdminDB,C:\repos\vivekkumarm_Tax1040EZ\POC\Admin\Code\TAX1040_Admin_Build\JTL.TAX1040.Admin.DataAccess\TAX1040UserAdminModel.Context.cs,usp_user_admin_password_update,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction ("usp_user_admin_password_update"' user_admin_idParameter' passwordParameter); " is 145.
Long Statement,JTL.TAX1040.Admin.DataAccess,TAX1040UserAdminDB,C:\repos\vivekkumarm_Tax1040EZ\POC\Admin\Code\TAX1040_Admin_Build\JTL.TAX1040.Admin.DataAccess\TAX1040UserAdminModel.Context.cs,usp_user_admin_persist,The length of the statement  "	var usernameParameter = username != null ? new ObjectParameter ("username"' username) : new ObjectParameter ("username"' typeof(string)); " is 137.
Long Statement,JTL.TAX1040.Admin.DataAccess,TAX1040UserAdminDB,C:\repos\vivekkumarm_Tax1040EZ\POC\Admin\Code\TAX1040_Admin_Build\JTL.TAX1040.Admin.DataAccess\TAX1040UserAdminModel.Context.cs,usp_user_admin_persist,The length of the statement  "	var passwordParameter = password != null ? new ObjectParameter ("password"' password) : new ObjectParameter ("password"' typeof(string)); " is 137.
Long Statement,JTL.TAX1040.Admin.DataAccess,TAX1040UserAdminDB,C:\repos\vivekkumarm_Tax1040EZ\POC\Admin\Code\TAX1040_Admin_Build\JTL.TAX1040.Admin.DataAccess\TAX1040UserAdminModel.Context.cs,usp_user_admin_persist,The length of the statement  "	var emailParameter = email != null ? new ObjectParameter ("email"' email) : new ObjectParameter ("email"' typeof(string)); " is 122.
Long Statement,JTL.TAX1040.Admin.DataAccess,TAX1040UserAdminDB,C:\repos\vivekkumarm_Tax1040EZ\POC\Admin\Code\TAX1040_Admin_Build\JTL.TAX1040.Admin.DataAccess\TAX1040UserAdminModel.Context.cs,usp_user_admin_persist,The length of the statement  "	var is_activeParameter = is_active.HasValue ? new ObjectParameter ("is_active"' is_active) : new ObjectParameter ("is_active"' typeof(bool)); " is 141.
Long Statement,JTL.TAX1040.Admin.DataAccess,TAX1040UserAdminDB,C:\repos\vivekkumarm_Tax1040EZ\POC\Admin\Code\TAX1040_Admin_Build\JTL.TAX1040.Admin.DataAccess\TAX1040UserAdminModel.Context.cs,usp_user_admin_persist,The length of the statement  "	var is_password_changeParameter = is_password_change.HasValue ? new ObjectParameter ("is_password_change"' is_password_change) : new ObjectParameter ("is_password_change"' typeof(bool)); " is 186.
Long Statement,JTL.TAX1040.Admin.DataAccess,TAX1040UserAdminDB,C:\repos\vivekkumarm_Tax1040EZ\POC\Admin\Code\TAX1040_Admin_Build\JTL.TAX1040.Admin.DataAccess\TAX1040UserAdminModel.Context.cs,usp_user_admin_persist,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction<Nullable<decimal>> ("usp_user_admin_persist"' usernameParameter' passwordParameter' saltParameter' emailParameter' is_activeParameter' is_password_changeParameter); " is 231.
Long Statement,JTL.TAX1040.Admin.DataAccess,TAX1040UserAdminDB,C:\repos\vivekkumarm_Tax1040EZ\POC\Admin\Code\TAX1040_Admin_Build\JTL.TAX1040.Admin.DataAccess\TAX1040UserAdminModel.Context.cs,usp_user_admin_role_delete,The length of the statement  "	var user_admin_idParameter = user_admin_id.HasValue ? new ObjectParameter ("user_admin_id"' user_admin_id) : new ObjectParameter ("user_admin_id"' typeof(long)); " is 161.
Long Statement,JTL.TAX1040.Admin.DataAccess,TAX1040UserAdminDB,C:\repos\vivekkumarm_Tax1040EZ\POC\Admin\Code\TAX1040_Admin_Build\JTL.TAX1040.Admin.DataAccess\TAX1040UserAdminModel.Context.cs,usp_user_admin_role_delete,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction ("usp_user_admin_role_delete"' user_admin_idParameter); " is 122.
Long Statement,JTL.TAX1040.Admin.DataAccess,TAX1040UserAdminDB,C:\repos\vivekkumarm_Tax1040EZ\POC\Admin\Code\TAX1040_Admin_Build\JTL.TAX1040.Admin.DataAccess\TAX1040UserAdminModel.Context.cs,usp_user_admin_role_persist,The length of the statement  "	var user_admin_idParameter = user_admin_id.HasValue ? new ObjectParameter ("user_admin_id"' user_admin_id) : new ObjectParameter ("user_admin_id"' typeof(long)); " is 161.
Long Statement,JTL.TAX1040.Admin.DataAccess,TAX1040UserAdminDB,C:\repos\vivekkumarm_Tax1040EZ\POC\Admin\Code\TAX1040_Admin_Build\JTL.TAX1040.Admin.DataAccess\TAX1040UserAdminModel.Context.cs,usp_user_admin_role_persist,The length of the statement  "	var role_nameParameter = role_name != null ? new ObjectParameter ("role_name"' role_name) : new ObjectParameter ("role_name"' typeof(string)); " is 142.
Long Statement,JTL.TAX1040.Admin.DataAccess,TAX1040UserAdminDB,C:\repos\vivekkumarm_Tax1040EZ\POC\Admin\Code\TAX1040_Admin_Build\JTL.TAX1040.Admin.DataAccess\TAX1040UserAdminModel.Context.cs,usp_user_admin_role_persist,The length of the statement  "	return ((IObjectContextAdapter)this).ObjectContext.ExecuteFunction ("usp_user_admin_role_persist"' user_admin_idParameter' role_nameParameter); " is 143.
