Architecture smell,Project,Namespace,Cause
Cyclic Dependency,Scripts,Server.Multis,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Multis' Server.Multis.Deeds
Cyclic Dependency,Scripts,Server.Engines.Quests.Ambitious,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.Quests.Ambitious' Server.Engines.Quests' Server.Mobiles' Server.Accounting' Server.Items
Cyclic Dependency,Scripts,Server.Engines.Quests.Necro,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.Quests.Necro' Server.Engines.Quests
Cyclic Dependency,Scripts,Server.Engines.Quests.Matriarch,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.Quests.Matriarch' Server.Engines.Quests' Server.Mobiles' Server.Accounting' Server.Items
Cyclic Dependency,Scripts,Server.Engines.Quests.Naturalist,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.Quests.Naturalist' Server.Engines.Quests
Cyclic Dependency,Scripts,Server.Engines.Quests.Doom,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.Quests.Doom' Server.Mobiles
Cyclic Dependency,Scripts,Server.Engines.Quests.Doom,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.Quests.Doom' Server.Items
Cyclic Dependency,Scripts,Server.Engines.Quests.Doom,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.Quests.Doom' Server.Items' Server.Mobiles
Cyclic Dependency,Scripts,Server.Engines.Quests.Doom,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.Quests.Doom' Server.Items' Server.Mobiles' Server
Cyclic Dependency,Scripts,Server.Engines.Quests.Doom,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.Quests.Doom' Server.Mobiles' Server
Cyclic Dependency,Scripts,Server.Engines.Quests.Hag,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.Quests.Hag' Server.Engines.Quests' Server.Items
Cyclic Dependency,Scripts,Server.Engines.Quests.Hag,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.Quests.Hag' Server.Engines.Quests' Server.Mobiles' Server.Items
Cyclic Dependency,Scripts,Server.Ethics,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Ethics' Server.Factions' Server.Ethics.Hero
Cyclic Dependency,Scripts,Server.Ethics,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Ethics' Server.Mobiles' Server.Accounting' Server.Factions' Server.Ethics.Hero
Cyclic Dependency,Scripts,Server.Ethics,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Ethics' Server.Mobiles' Server.Factions' Server.Ethics.Hero
Cyclic Dependency,Scripts,Server.Ethics.Evil,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Ethics.Evil' Server.Ethics' Server.Factions
Cyclic Dependency,Scripts,Server.Ethics.Evil,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Ethics.Evil' Server.Ethics' Server.Mobiles' Server.Accounting' Server.Factions
Cyclic Dependency,Scripts,Server.Factions.AI,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Factions.AI' Server.Factions
Cyclic Dependency,Scripts,Server.Engines.Harvest,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.Harvest' Server.Items' Server.Engines.Craft' Server
Cyclic Dependency,Scripts,Server.Engines.Help,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.Help' Server.Engines.Reports
Cyclic Dependency,Scripts,Server.Engines.Help,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.Help' Server.Misc' Server.Accounting
Cyclic Dependency,Scripts,Server.Engines.Help,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.Help' Server.Misc' Server.Mobiles' Server.Accounting
Cyclic Dependency,Scripts,Server.Engines.Help,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.Help' Server.Misc' Server.Accounting' Server.Engines.Reports
Cyclic Dependency,Scripts,Server.Engines.MyRunUO,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.MyRunUO' Server.Mobiles' Server.Misc
Cyclic Dependency,Scripts,Server.Engines.MyRunUO,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.MyRunUO' Server.Mobiles' Server.Accounting
Cyclic Dependency,Scripts,Server.Engines.MyRunUO,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.MyRunUO' Server.Mobiles' Server.Items' Server.Accounting
Cyclic Dependency,Scripts,Server.Engines.PartySystem,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.PartySystem' Server.Mobiles' Server.Factions
Cyclic Dependency,Scripts,Server.Engines.PartySystem,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.PartySystem' Server.Mobiles' Server.Accounting' Server.Factions
Cyclic Dependency,Scripts,Server.Engines.PartySystem,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Engines.PartySystem' Server.Mobiles' Server
Cyclic Dependency,Scripts,Server.SkillHandlers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.SkillHandlers' Server.Items' Server.Mobiles
Cyclic Dependency,Scripts,Server.SkillHandlers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.SkillHandlers' Server.Items' Server.Spells.Bushido' Server.Mobiles
Cyclic Dependency,Scripts,Server.SkillHandlers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.SkillHandlers' Server.Mobiles' Server.Factions' Server.Items
Cyclic Dependency,Scripts,Server.Spells,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells' Server.Mobiles
Cyclic Dependency,Scripts,Server.Spells,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells' Server.Mobiles' Server.Regions' Server.Multis
Cyclic Dependency,Scripts,Server.Spells,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells' Server.Spells.Ninjitsu
Cyclic Dependency,Scripts,Server.Spells,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells' Server.Items' Server' Server.Mobiles' Server.Spells.Ninjitsu
Cyclic Dependency,Scripts,Server.Spells.Bushido,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Bushido' Server.Items
Cyclic Dependency,Scripts,Server.Spells.Bushido,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Bushido' Server.Spells' Server.Items
Cyclic Dependency,Scripts,Server.Spells.Bushido,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Bushido' Server.Items' Server
Cyclic Dependency,Scripts,Server.Spells.Bushido,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Bushido' Server.Mobiles' Server.Factions' Server.Items
Cyclic Dependency,Scripts,Server.Spells.Chivalry,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Chivalry' Server.Items' Server.Mobiles' Server
Cyclic Dependency,Scripts,Server.Spells.Chivalry,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Chivalry' Server.Items' Server.Engines.ConPVP' Server.Mobiles' Server
Cyclic Dependency,Scripts,Server.Spells.Fifth,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Fifth' Server.Mobiles' Server
Cyclic Dependency,Scripts,Server.Spells.Fifth,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Fifth' Server.Mobiles' Server.Items
Cyclic Dependency,Scripts,Server.Spells.Fourth,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Fourth' Server.Mobiles' Server
Cyclic Dependency,Scripts,Server.Spells.Fourth,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Fourth' Server.Mobiles' Server.Spells
Cyclic Dependency,Scripts,Server.Spells.Fourth,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Fourth' Server.Mobiles' Server.Accounting' Server.Multis' Server.Spells
Cyclic Dependency,Scripts,Server.Spells.Necromancy,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Necromancy' Server.Mobiles
Cyclic Dependency,Scripts,Server.Spells.Necromancy,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Necromancy' Server.Mobiles' Server.Spells
Cyclic Dependency,Scripts,Server.Spells.Necromancy,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Necromancy' Server.Mobiles' Server.Regions' Server.Multis' Server.Spells
Cyclic Dependency,Scripts,Server.Spells.Necromancy,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Necromancy' Server.Spells' Server.Items' Server.Mobiles' Server
Cyclic Dependency,Scripts,Server.Spells.Ninjitsu,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Ninjitsu' Server.Mobiles' Server
Cyclic Dependency,Scripts,Server.Spells.Ninjitsu,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Ninjitsu' Server.Mobiles
Cyclic Dependency,Scripts,Server.Spells.Second,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Second' Server.Spells' Server.Items' Server.Mobiles' Server
Cyclic Dependency,Scripts,Server.Spells.Seventh,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Seventh' Server.Mobiles' Server.Items
Cyclic Dependency,Scripts,Server.Spells.Seventh,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Seventh' Server.Mobiles' Server.Accounting' Server.Factions
Cyclic Dependency,Scripts,Server.Spells.Sixth,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Sixth' Server.Mobiles' Server.Spells
Cyclic Dependency,Scripts,Server.Spells.Sixth,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Sixth' Server.Mobiles' Server.Regions' Server.Multis' Server.Spells
Cyclic Dependency,Scripts,Server.Spells.Spellweaving,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Spellweaving' Server.Mobiles' Server
Cyclic Dependency,Scripts,Server.Spells.Spellweaving,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Spellweaving' Server.Spells' Server.Items' Server.Mobiles' Server
Cyclic Dependency,Scripts,Server.Spells.Spellweaving,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Spellweaving' Server.Items' Server.Mobiles' Server
Cyclic Dependency,Scripts,Server.Spells.Spellweaving,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Spellweaving' Server.Items' Server.Engines.ConPVP' Server.Mobiles' Server
Cyclic Dependency,Scripts,Server.Spells.Spellweaving,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Spellweaving' Server.Spells' Server.Mobiles
Cyclic Dependency,Scripts,Server.Spells.Spellweaving,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Spellweaving' Server.Items' Server.Spells.Bushido' Server.Mobiles' Server.Spells
Cyclic Dependency,Scripts,Server.Spells.Spellweaving,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Spellweaving' Server.Mobiles' Server' Server.Spells
Cyclic Dependency,Scripts,Server.Spells.Spellweaving,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Spellweaving' Server.Mobiles' Server.Regions' Server.Multis' Server.Spells
Cyclic Dependency,Scripts,Server.Spells.Spellweaving,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Spellweaving' Server.Items
Cyclic Dependency,Scripts,Server.Spells.Spellweaving,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Server.Spells.Spellweaving' Server.Spells' Server.Items' Server
